date,symbol,close,spread_roll,spread_cs,spread_ar
2026-03-13 00:00:00+00:00,BTCUSDT,70930.0,0.020686951897160057,0.002370338788526857,0.00889616528936395
2026-03-14 00:00:00+00:00,BTCUSDT,71211.95,0.02048575944556825,,0.00889616528936395
2026-03-15 00:00:00+00:00,BTCUSDT,72815.24,0.020413585832119278,,0.00889616528936395
2026-03-16 00:00:00+00:00,BTCUSDT,74884.67,0.020165483751328154,,0.009543715083438925
2026-03-17 00:00:00+00:00,BTCUSDT,73909.36,0.025711500561806138,,0.009543715083438925
2026-03-18 00:00:00+00:00,BTCUSDT,71246.54,0.017830833042491435,,0.008708171667226036
2026-03-19 00:00:00+00:00,BTCUSDT,69930.0,0.006689288435368024,0.02139716679220806,0.009167418427007365
2026-03-20 00:00:00+00:00,BTCUSDT,70510.73,0.010895628056271096,0.014242061696236218,0.00958751429290466
2026-03-21 00:00:00+00:00,BTCUSDT,68918.12,0.008471971184540877,,0.00848726645026851
2026-03-22 00:00:00+00:00,BTCUSDT,67859.0,,0.016116943325119572,0.008132950175851358
2026-03-23 00:00:00+00:00,BTCUSDT,70906.45,,,
2024-06-01 00:00:00+00:00,DOGEUSDT,0.16031,,0.004196109930898152,
2024-06-02 00:00:00+00:00,DOGEUSDT,0.1571,,0.021395922466554168,
2024-06-03 00:00:00+00:00,DOGEUSDT,0.15835,,0.021518955146472007,
2024-06-04 00:00:00+00:00,DOGEUSDT,0.16136,,,
2024-06-05 00:00:00+00:00,DOGEUSDT,0.16326,,0.01267718305936298,
2024-06-06 00:00:00+00:00,DOGEUSDT,0.16016,,,
2024-06-07 00:00:00+00:00,DOGEUSDT,0.1482,,0.010619967689490858,
2024-06-08 00:00:00+00:00,DOGEUSDT,0.14588,,0.01834383861538242,
2024-06-09 00:00:00+00:00,DOGEUSDT,0.14679,,0.006902885516061069,
2024-06-10 00:00:00+00:00,DOGEUSDT,0.14478,,,
2024-06-11 00:00:00+00:00,DOGEUSDT,0.13806,,0.04774308741231424,
2024-06-12 00:00:00+00:00,DOGEUSDT,0.14621,,0.02029394729782664,
2024-06-13 00:00:00+00:00,DOGEUSDT,0.1411,,,
2024-06-14 00:00:00+00:00,DOGEUSDT,0.13499,,0.013589505962412728,
2024-06-15 00:00:00+00:00,DOGEUSDT,0.13677,,0.01697002780724978,
2024-06-16 00:00:00+00:00,DOGEUSDT,0.13713,,0.006288852602019652,
2024-06-17 00:00:00+00:00,DOGEUSDT,0.12879,,,
2024-06-18 00:00:00+00:00,DOGEUSDT,0.12225,,0.016834643644089403,
2024-06-19 00:00:00+00:00,DOGEUSDT,0.12247,,0.03331303706233566,
2024-06-20 00:00:00+00:00,DOGEUSDT,0.12455,,0.02279817670841025,
2024-06-21 00:00:00+00:00,DOGEUSDT,0.12418,,0.014456446512150247,0.011034393331018657
2024-06-22 00:00:00+00:00,DOGEUSDT,0.12375,,0.011793201008090637,0.010713493238097546
2024-06-23 00:00:00+00:00,DOGEUSDT,0.12222,0.01111530026453986,,0.009815473093475241
2024-06-24 00:00:00+00:00,DOGEUSDT,0.11902,0.009446997644588973,,0.009108931417396774
2024-06-25 00:00:00+00:00,DOGEUSDT,0.12615,0.020359341458912165,0.04060044174346501,0.010300348046625715
2024-06-26 00:00:00+00:00,DOGEUSDT,0.12276,0.0278318709860544,0.04574517510766367,0.011535429720559855
2024-06-27 00:00:00+00:00,DOGEUSDT,0.12711,0.029640964142315658,0.04199838616832052,0.013186832632139307
2024-06-28 00:00:00+00:00,DOGEUSDT,0.12306,0.034398615695537954,,0.013186832632139307
2024-06-29 00:00:00+00:00,DOGEUSDT,0.1219,0.03571556679399208,0.016158998769346036,0.013668357936718434
2024-06-30 00:00:00+00:00,DOGEUSDT,0.12448,0.03549193301888727,,0.013668357936718434
2024-07-01 00:00:00+00:00,DOGEUSDT,0.12352,0.03524693938738865,0.003533012449393191,0.014344609425473154
2024-07-02 00:00:00+00:00,DOGEUSDT,0.1253,0.03595676363930535,0.009375027882201178,0.014569563750669761
2024-07-03 00:00:00+00:00,DOGEUSDT,0.11849,0.030904488727294073,,0.012399813550679937
2024-07-04 00:00:00+00:00,DOGEUSDT,0.10502,,,0.012399813550679937
2024-07-05 00:00:00+00:00,DOGEUSDT,0.10547,0.010785596597602235,,0.011447493023936935
2024-07-06 00:00:00+00:00,DOGEUSDT,0.11343,,0.0695338648021347,0.0147730564563423
2024-07-07 00:00:00+00:00,DOGEUSDT,0.10415,0.03135667048805279,0.0288663599527598,0.014805286400584431
2024-07-08 00:00:00+00:00,DOGEUSDT,0.10758,0.03853068079643139,0.01189813287891963,0.014805286400584431
2024-07-09 00:00:00+00:00,DOGEUSDT,0.10756,0.043448374255157296,0.029001924795186765,0.01499844480057288
2024-07-10 00:00:00+00:00,DOGEUSDT,0.108,0.04246261750647954,0.026736905125631007,0.013722869008907143
2024-07-11 00:00:00+00:00,DOGEUSDT,0.10664,0.04303583522150451,,0.013722869008907143
2024-07-12 00:00:00+00:00,DOGEUSDT,0.10769,0.04349307232803218,,0.013722869008907143
2024-07-13 00:00:00+00:00,DOGEUSDT,0.11231,0.04162160806873531,,0.013722869008907143
2024-07-14 00:00:00+00:00,DOGEUSDT,0.11535,0.03792665964199949,,0.013722869008907143
2024-07-15 00:00:00+00:00,DOGEUSDT,0.1249,0.031615607544334075,0.01715882602495031,0.015904972910170782
2024-07-16 00:00:00+00:00,DOGEUSDT,0.12478,0.026975453314298303,0.051358727310638674,0.015564988122875387
2024-07-17 00:00:00+00:00,DOGEUSDT,0.12178,0.020294689389548093,,0.013999090545558248
2024-07-18 00:00:00+00:00,DOGEUSDT,0.11956,0.011681520197526983,0.042296150326958964,0.013465053357787245
2024-07-19 00:00:00+00:00,DOGEUSDT,0.12543,0.008456232618568295,,0.013465053357787245
2024-07-20 00:00:00+00:00,DOGEUSDT,0.13424,,0.03634420132225544,0.012641390691620923
2024-07-21 00:00:00+00:00,DOGEUSDT,0.14026,,0.021421536197955622,0.014338243558033235
2024-07-22 00:00:00+00:00,DOGEUSDT,0.13776,,,0.013661992069278513
2024-07-23 00:00:00+00:00,DOGEUSDT,0.13031,,0.025072583384556535,0.01273412796085593
2024-07-24 00:00:00+00:00,DOGEUSDT,0.12795,,,0.01273412796085593
2024-07-25 00:00:00+00:00,DOGEUSDT,0.12526,,,0.01273412796085593
2024-07-26 00:00:00+00:00,DOGEUSDT,0.13419,0.016213487902025158,,0.01273412796085593
2024-07-27 00:00:00+00:00,DOGEUSDT,0.13144,0.02332495851860064,,0.008850916203049682
2024-07-28 00:00:00+00:00,DOGEUSDT,0.13004,,0.016681311975925987,0.007253242190936658
2024-07-29 00:00:00+00:00,DOGEUSDT,0.12843,,,0.007253242190936658
2024-07-30 00:00:00+00:00,DOGEUSDT,0.12551,,0.004041143506982359,0.007060083790948206
2024-07-31 00:00:00+00:00,DOGEUSDT,0.12192,,,0.006750258622358545
2024-08-01 00:00:00+00:00,DOGEUSDT,0.11899,,0.034465321426377996,0.008768996214238215
2024-08-02 00:00:00+00:00,DOGEUSDT,0.11154,,,0.008768996214238215
2024-08-03 00:00:00+00:00,DOGEUSDT,0.10811,,,0.008768996214238215
2024-08-04 00:00:00+00:00,DOGEUSDT,0.10375,,,0.008768996214238215
2024-08-05 00:00:00+00:00,DOGEUSDT,0.09436,,0.02658640240146961,0.0065868923129745694
2024-08-06 00:00:00+00:00,DOGEUSDT,0.09645,,0.06822976860606944,0.007148998670660099
2024-08-07 00:00:00+00:00,DOGEUSDT,0.09558,,0.04951525517186053,0.01059629401644818
2024-08-08 00:00:00+00:00,DOGEUSDT,0.10748,,0.02847912106667132,0.013497174571845913
2024-08-09 00:00:00+00:00,DOGEUSDT,0.10386,,0.016300966939624004,0.014093178516772569
2024-08-10 00:00:00+00:00,DOGEUSDT,0.10518,,0.009668672127432668,0.014093178516772569
2024-08-11 00:00:00+00:00,DOGEUSDT,0.10059,0.02321215450627006,0.06960505272775618,0.016313594346049475
2024-08-12 00:00:00+00:00,DOGEUSDT,0.10791,0.03176003801175664,0.0310700832609342,0.01855198864197747
2024-08-13 00:00:00+00:00,DOGEUSDT,0.10636,0.033332712440402826,0.006482414335531007,0.018250240564662772
2024-08-14 00:00:00+00:00,DOGEUSDT,0.1024,0.03410265578009111,,0.018250240564662772
2024-08-15 00:00:00+00:00,DOGEUSDT,0.10021,0.033453128482552774,0.02291594539835354,0.018250240564662772
2024-08-16 00:00:00+00:00,DOGEUSDT,0.10035,0.03125152350082039,,0.018250240564662772
2024-08-17 00:00:00+00:00,DOGEUSDT,0.10275,0.02736565243105626,0.031877364746621985,0.018901971191517354
2024-08-18 00:00:00+00:00,DOGEUSDT,0.10004,0.02920875699822057,,0.019518471847745772
2024-08-19 00:00:00+00:00,DOGEUSDT,0.10133,0.03041741889856571,,0.019518471847745772
2024-08-20 00:00:00+00:00,DOGEUSDT,0.10289,0.028283174944017966,0.014716085544232923,0.020485505767636653
2024-08-21 00:00:00+00:00,DOGEUSDT,0.10615,0.025528570313550252,0.015398015903694062,0.02130108415784274
2024-08-22 00:00:00+00:00,DOGEUSDT,0.10525,0.027308004826410933,,0.020139971866538948
2024-08-23 00:00:00+00:00,DOGEUSDT,0.11293,0.031684228691762704,0.017811615643820417,0.02053526322986129
2024-08-24 00:00:00+00:00,DOGEUSDT,0.11258,0.03835049585505025,,0.02053526322986129
2024-08-25 00:00:00+00:00,DOGEUSDT,0.10959,0.04156382079040837,,0.02053526322986129
2024-08-26 00:00:00+00:00,DOGEUSDT,0.1052,0.048208721152091696,,0.02053526322986129
2024-08-27 00:00:00+00:00,DOGEUSDT,0.09891,0.03706319940694661,0.029563637320861716,0.020077180660038392
2024-08-28 00:00:00+00:00,DOGEUSDT,0.09964,0.03753058255843998,0.021585192056845337,0.016629885314250307
2024-08-29 00:00:00+00:00,DOGEUSDT,0.10037,0.033883120741275634,0.03259676017560532,0.012611639035044126
2024-08-30 00:00:00+00:00,DOGEUSDT,0.10177,0.01908311587600783,0.007713669753214344,0.012809572305121829
2024-08-31 00:00:00+00:00,DOGEUSDT,0.10128,0.0168837929883669,,0.012809572305121829
2024-09-01 00:00:00+00:00,DOGEUSDT,0.09509,0.011153506836936439,0.04926294555687448,0.011050906393449854
2024-09-02 00:00:00+00:00,DOGEUSDT,0.09912,0.0068068818276999735,0.014509219911645296,0.009861686470287439
2024-09-03 00:00:00+00:00,DOGEUSDT,0.09677,0.008557123760831899,,0.009260930258661542
2024-09-04 00:00:00+00:00,DOGEUSDT,0.098,0.014376638533915964,0.015280255481378183,0.010253319790813765
2024-09-05 00:00:00+00:00,DOGEUSDT,0.09842,0.01810952398975638,0.011173584631492355,0.012143831366411078
2024-09-06 00:00:00+00:00,DOGEUSDT,0.09254,0.01951864313274374,0.018560051934795718,0.013493370002024713
2024-09-07 00:00:00+00:00,DOGEUSDT,0.09539,0.02836793266616887,,0.01284163937517013
2024-09-08 00:00:00+00:00,DOGEUSDT,0.09616,0.024500372316016317,,0.012225138718941712
2024-09-09 00:00:00+00:00,DOGEUSDT,0.10376,0.019301204157767846,0.01133412511170044,0.013691002325244929
2024-09-10 00:00:00+00:00,DOGEUSDT,0.1028,0.023702904929886758,,0.01272396840535405
2024-09-11 00:00:00+00:00,DOGEUSDT,0.10131,0.025111429909884072,0.010858415020738187,0.01190839001514796
2024-09-12 00:00:00+00:00,DOGEUSDT,0.10269,0.025050485694696104,,0.011050764714572087
2024-09-13 00:00:00+00:00,DOGEUSDT,0.10696,0.019978541450950973,0.01819853147343913,0.011853401584976712
2024-09-14 00:00:00+00:00,DOGEUSDT,0.1054,0.022281906225938387,,0.011853401584976712
2024-09-15 00:00:00+00:00,DOGEUSDT,0.10281,0.021120596435035163,,0.011853401584976712
2024-09-16 00:00:00+00:00,DOGEUSDT,0.09964,0.0224338224045936,0.03360166658949116,0.01286992785123498
2024-09-17 00:00:00+00:00,DOGEUSDT,0.10112,0.03248517756980811,0.02060533262117069,0.011914472221438805
2024-09-18 00:00:00+00:00,DOGEUSDT,0.10385,0.03010309582684553,,0.011914472221438805
2024-09-19 00:00:00+00:00,DOGEUSDT,0.10499,0.02945829462002226,0.03000478243555064,0.012261621884641194
2024-09-20 00:00:00+00:00,DOGEUSDT,0.10555,0.029568434232911334,0.014865995696765924,0.011467684669636838
2024-09-21 00:00:00+00:00,DOGEUSDT,0.10993,0.028818354529603712,0.050504223329001986,0.014012099730595523
2024-09-22 00:00:00+00:00,DOGEUSDT,0.10633,0.034940951353517276,0.04130924341795292,0.012192457521262023
2024-09-23 00:00:00+00:00,DOGEUSDT,0.10807,0.028464147981540306,,0.011143283148496443
2024-09-24 00:00:00+00:00,DOGEUSDT,0.10979,0.023910348976391833,0.013570943929709285,0.011572025588252348
2024-09-25 00:00:00+00:00,DOGEUSDT,0.10849,0.02381249975199148,0.008102437592984452,0.012618423076545593
2024-09-26 00:00:00+00:00,DOGEUSDT,0.11818,0.02892385469751956,,0.01072791150094828
2024-09-27 00:00:00+00:00,DOGEUSDT,0.12351,0.01884010653004658,0.03250526721712771,0.009378372865334642
2024-09-28 00:00:00+00:00,DOGEUSDT,0.12806,,0.027348140284978034,0.010286552157514117
2024-09-29 00:00:00+00:00,DOGEUSDT,0.12438,0.01185607920306136,,0.010286552157514117
2024-09-30 00:00:00+00:00,DOGEUSDT,0.11421,,,0.0088206885512109
2024-10-01 00:00:00+00:00,DOGEUSDT,0.10685,,0.02727516565867815,0.0088206885512109
2024-10-02 00:00:00+00:00,DOGEUSDT,0.10462,,0.019312290280112266,0.0088206885512109
2024-10-03 00:00:00+00:00,DOGEUSDT,0.10507,,,0.0088206885512109
2024-10-04 00:00:00+00:00,DOGEUSDT,0.10924,,0.013786036875051108,0.008315691121025674
2024-10-05 00:00:00+00:00,DOGEUSDT,0.1094,,,0.008315691121025674
2024-10-06 00:00:00+00:00,DOGEUSDT,0.11159,,0.02851348953252271,0.008315691121025674
2024-10-07 00:00:00+00:00,DOGEUSDT,0.10841,,,0.007299164854767408
2024-10-08 00:00:00+00:00,DOGEUSDT,0.10709,,0.01910968320741634,0.008051611387407849
2024-10-09 00:00:00+00:00,DOGEUSDT,0.10794,,,0.008051611387407849
2024-10-10 00:00:00+00:00,DOGEUSDT,0.10603,,,0.007704461724205459
2024-10-11 00:00:00+00:00,DOGEUSDT,0.11077,,,0.007884579193898462
2024-10-12 00:00:00+00:00,DOGEUSDT,0.11138,,0.020597056191854958,0.006027280223514992
2024-10-13 00:00:00+00:00,DOGEUSDT,0.1114,,0.0006064473816301557,0.005688319648831248
2024-10-14 00:00:00+00:00,DOGEUSDT,0.11669,,0.051384550774228904,0.007817359588587217
2024-10-15 00:00:00+00:00,DOGEUSDT,0.11748,,,0.007388617148831312
2024-10-16 00:00:00+00:00,DOGEUSDT,0.12573,,0.04680226463329986,0.005770257810294215
2024-10-17 00:00:00+00:00,DOGEUSDT,0.12967,,,0.005770257810294215
2024-10-18 00:00:00+00:00,DOGEUSDT,0.13716,,,0.005770257810294215
2024-10-19 00:00:00+00:00,DOGEUSDT,0.14407,,0.05377569699719548,0.006456691960832832
2024-10-20 00:00:00+00:00,DOGEUSDT,0.14214,,0.031708272641928874,0.006456691960832832
2024-10-21 00:00:00+00:00,DOGEUSDT,0.14367,,0.057635625466864744,0.006456691960832832
2024-10-22 00:00:00+00:00,DOGEUSDT,0.1397,,,0.006456691960832832
2024-10-23 00:00:00+00:00,DOGEUSDT,0.13997,,0.0033357196877063532,0.006456691960832832
2024-10-24 00:00:00+00:00,DOGEUSDT,0.14188,,0.01187419489550247,0.008883164499612049
2024-10-25 00:00:00+00:00,DOGEUSDT,0.13161,,0.032062943934543335,0.010418034303123649
2024-10-26 00:00:00+00:00,DOGEUSDT,0.13747,0.014520484984409186,,0.010418034303123649
2024-10-27 00:00:00+00:00,DOGEUSDT,0.14426,,,0.010418034303123649
2024-10-28 00:00:00+00:00,DOGEUSDT,0.16146,,,0.010418034303123649
2024-10-29 00:00:00+00:00,DOGEUSDT,0.17586,,0.059134028456851534,0.012611688571068229
2024-10-30 00:00:00+00:00,DOGEUSDT,0.16828,,0.004936059957824854,0.012611688571068229
2024-10-31 00:00:00+00:00,DOGEUSDT,0.16164,,0.04806730517475111,0.012611688571068229
2024-11-01 00:00:00+00:00,DOGEUSDT,0.15916,,0.032755302526766006,0.012979407890287398
2024-11-02 00:00:00+00:00,DOGEUSDT,0.15955,,,0.012499964163027349
2024-11-03 00:00:00+00:00,DOGEUSDT,0.15139,,0.051846181018379026,0.012499964163027349
2024-11-04 00:00:00+00:00,DOGEUSDT,0.15822,,,0.010370924223271379
2024-11-05 00:00:00+00:00,DOGEUSDT,0.16999,,,0.010370924223271379
2024-11-06 00:00:00+00:00,DOGEUSDT,0.19646,,0.04263584901303866,0.011261645924074797
2024-11-07 00:00:00+00:00,DOGEUSDT,0.19324,,0.042557294538596864,0.012587778976085968
2024-11-08 00:00:00+00:00,DOGEUSDT,0.20197,,,0.012587778976085968
2024-11-09 00:00:00+00:00,DOGEUSDT,0.2189,,,0.010993165533367877
2024-11-10 00:00:00+00:00,DOGEUSDT,0.27778,,,0.010993165533367877
2024-11-11 00:00:00+00:00,DOGEUSDT,0.35136,,,0.010993165533367877
2024-11-12 00:00:00+00:00,DOGEUSDT,0.37985,,0.1649468648345287,0.010993165533367877
2024-11-13 00:00:00+00:00,DOGEUSDT,0.39903,,0.1409841329076884,0.013820544167063338
2024-11-14 00:00:00+00:00,DOGEUSDT,0.36254,,0.0521389748685856,0.014241828571281387
2024-11-15 00:00:00+00:00,DOGEUSDT,0.3815,,0.04158076904306156,0.014285449867221859
2024-11-16 00:00:00+00:00,DOGEUSDT,0.36421,,,0.014285449867221859
2024-11-17 00:00:00+00:00,DOGEUSDT,0.36704,,0.012504743574219528,0.014285449867221859
2024-11-18 00:00:00+00:00,DOGEUSDT,0.37113,,,0.014285449867221859
2024-11-19 00:00:00+00:00,DOGEUSDT,0.39067,,0.04822321330095623,0.011339349066636837
2024-11-20 00:00:00+00:00,DOGEUSDT,0.37778,,0.06130366580699268,0.012161473080854595
2024-11-21 00:00:00+00:00,DOGEUSDT,0.38664,,,0.012161473080854595
2024-11-22 00:00:00+00:00,DOGEUSDT,0.41277,,,0.011613636291942425
2024-11-23 00:00:00+00:00,DOGEUSDT,0.43015,,0.07011599207881383,0.011405963928627258
2024-11-24 00:00:00+00:00,DOGEUSDT,0.43023,,0.038465049896877386,0.013827364997390255
2024-11-25 00:00:00+00:00,DOGEUSDT,0.39264,,,0.013827364997390255
2024-11-26 00:00:00+00:00,DOGEUSDT,0.38705,,0.04781561785966476,0.013827364997390255
2024-11-27 00:00:00+00:00,DOGEUSDT,0.40093,,,0.012516215614678463
2024-11-28 00:00:00+00:00,DOGEUSDT,0.4016,,0.04175614732358211,0.013851724907934793
2024-11-29 00:00:00+00:00,DOGEUSDT,0.42636,,0.032900799278145335,0.014714522045714227
2024-11-30 00:00:00+00:00,DOGEUSDT,0.4216,,0.02346809192000262,0.01600424890461426
2024-12-01 00:00:00+00:00,DOGEUSDT,0.44045,,0.046389256244121255,0.01789908321463656
2024-12-02 00:00:00+00:00,DOGEUSDT,0.42457,,0.001816390308819569,0.01789908321463656
2024-12-03 00:00:00+00:00,DOGEUSDT,0.40632,0.03724191478234294,0.039670654465137234,0.019010997380320332
2024-12-04 00:00:00+00:00,DOGEUSDT,0.43274,0.051373504989972923,0.022053387535580858,0.016183618746624873
2024-12-05 00:00:00+00:00,DOGEUSDT,0.42682,0.04406816395509901,0.022007379556708794,0.014557922701753802
2024-12-06 00:00:00+00:00,DOGEUSDT,0.43467,0.03303376421791784,,0.012286500798759984
2024-12-07 00:00:00+00:00,DOGEUSDT,0.45281,0.023175188269037094,,0.012286500798759984
2024-12-08 00:00:00+00:00,DOGEUSDT,0.46635,0.02122208995472716,,0.01404938528040352
2024-12-09 00:00:00+00:00,DOGEUSDT,0.41403,0.030358515965374137,0.017725647357184383,0.01404938528040352
2024-12-10 00:00:00+00:00,DOGEUSDT,0.39392,,0.08983473088569678,0.01404938528040352
2024-12-11 00:00:00+00:00,DOGEUSDT,0.41402,,0.0004499733091831282,0.0142659029141972
2024-12-12 00:00:00+00:00,DOGEUSDT,0.40611,,0.008041757545739043,0.014265902914197196
2024-12-13 00:00:00+00:00,DOGEUSDT,0.40901,0.010723210081435938,0.018227856896682135,0.015530356514869871
2024-12-14 00:00:00+00:00,DOGEUSDT,0.39828,0.02651878100134022,0.03610956559440086,0.016183358837965695
2024-12-15 00:00:00+00:00,DOGEUSDT,0.40659,0.029142699625820282,0.04138912489609955,0.01466740171731005
2024-12-16 00:00:00+00:00,DOGEUSDT,0.40195,0.028969867061988504,0.03473129295883879,0.01466740171731005
2024-12-17 00:00:00+00:00,DOGEUSDT,0.39415,0.032758799188943394,,0.01466740171731005
2024-12-18 00:00:00+00:00,DOGEUSDT,0.35824,0.02396143691432196,,0.01466740171731005
2024-12-19 00:00:00+00:00,DOGEUSDT,0.31431,,,0.012005759372042553
2024-12-20 00:00:00+00:00,DOGEUSDT,0.31793,,,0.01114296223426312
2024-12-21 00:00:00+00:00,DOGEUSDT,0.32042,,,0.009853235375363084
2024-12-22 00:00:00+00:00,DOGEUSDT,0.31262,,0.049927375332471574,0.00870626654467541
2024-12-23 00:00:00+00:00,DOGEUSDT,0.32497,,,0.00870626654467541
2024-12-24 00:00:00+00:00,DOGEUSDT,0.3371,,0.02514774320156088,0.0091576642178395
2024-12-25 00:00:00+00:00,DOGEUSDT,0.33433,,0.0009798091800569879,0.009902623422000894
2024-12-26 00:00:00+00:00,DOGEUSDT,0.31274,,0.031905546641827626,0.010586163364836936
2024-12-27 00:00:00+00:00,DOGEUSDT,0.31186,,0.030817758100039002,0.012407533397622853
2024-12-28 00:00:00+00:00,DOGEUSDT,0.32439,,0.0432452931839117,0.01368432018488739
2024-12-29 00:00:00+00:00,DOGEUSDT,0.31435,,0.009794105032656257,0.012458148737187959
2024-12-30 00:00:00+00:00,DOGEUSDT,0.31396,,0.02606862129977475,0.013100738992956485
2024-12-31 00:00:00+00:00,DOGEUSDT,0.316,,0.04049599290554063,0.0140971206086774
2025-01-01 00:00:00+00:00,DOGEUSDT,0.32513,,,0.013058478960665962
2025-01-02 00:00:00+00:00,DOGEUSDT,0.33893,,,0.013058478960665962
2025-01-03 00:00:00+00:00,DOGEUSDT,0.37989,,,0.01179402535999329
2025-01-04 00:00:00+00:00,DOGEUSDT,0.39483,,0.05151002079513772,0.013071076283562336
2025-01-05 00:00:00+00:00,DOGEUSDT,0.3823,,0.045457770912977535,0.01307932041848889
2025-01-06 00:00:00+00:00,DOGEUSDT,0.38782,,0.02183179870367396,0.01454230310913546
2025-01-07 00:00:00+00:00,DOGEUSDT,0.348,,,0.01454230310913546
2025-01-08 00:00:00+00:00,DOGEUSDT,0.3423,,0.027024704584814215,0.01613550539379601
2025-01-09 00:00:00+00:00,DOGEUSDT,0.321,,0.03726277344708701,0.01882860996711793
2025-01-10 00:00:00+00:00,DOGEUSDT,0.33388,,,0.01882860996711793
2025-01-11 00:00:00+00:00,DOGEUSDT,0.3412,,0.024840490323712165,0.019667769995538115
2025-01-12 00:00:00+00:00,DOGEUSDT,0.33591,,0.013047986020774489,0.018919904516203484
2025-01-13 00:00:00+00:00,DOGEUSDT,0.33807,,,0.018919904516203484
2025-01-14 00:00:00+00:00,DOGEUSDT,0.35591,,,0.017356592677355627
2025-01-15 00:00:00+00:00,DOGEUSDT,0.38537,,0.022192928304584615,0.019344706073582647
2025-01-16 00:00:00+00:00,DOGEUSDT,0.37649,,,0.019177880648685745
2025-01-17 00:00:00+00:00,DOGEUSDT,0.41525,,0.06130382984187056,0.01994340734503561
2025-01-18 00:00:00+00:00,DOGEUSDT,0.39641,0.0066471619648740075,,0.018666620557771074
2025-01-19 00:00:00+00:00,DOGEUSDT,0.3584,,0.07147523375652283,0.02106268959755079
2025-01-20 00:00:00+00:00,DOGEUSDT,0.35456,,0.07847747557241999,0.023594112707779977
2025-01-21 00:00:00+00:00,DOGEUSDT,0.37177,,0.016966982682222884,0.023929912433573584
2025-01-22 00:00:00+00:00,DOGEUSDT,0.36291,,,0.023929912433573584
2025-01-23 00:00:00+00:00,DOGEUSDT,0.35206,,0.05863595512466326,0.024217873712975218
2025-01-24 00:00:00+00:00,DOGEUSDT,0.35085,,0.03652540925784858,0.024937265610861372
2025-01-25 00:00:00+00:00,DOGEUSDT,0.35352,0.021387314170704008,0.006911349657853456,0.023207493155934924
2025-01-26 00:00:00+00:00,DOGEUSDT,0.33605,0.01837071494688803,,0.022293805072901022
2025-01-27 00:00:00+00:00,DOGEUSDT,0.33397,0.015164100803246934,0.04446396950087113,0.023644346796512013
2025-01-28 00:00:00+00:00,DOGEUSDT,0.31871,,0.04519355566398422,0.025865883888586856
2025-01-29 00:00:00+00:00,DOGEUSDT,0.32404,0.015380274338352722,0.01937833628692553,0.025204147526792845
2025-01-30 00:00:00+00:00,DOGEUSDT,0.33153,0.01761257682303595,0.03717450594260527,0.02251104295347093
2025-01-31 00:00:00+00:00,DOGEUSDT,0.3289,,,0.02251104295347093
2025-02-01 00:00:00+00:00,DOGEUSDT,0.30792,,,0.021671882925050744
2025-02-02 00:00:00+00:00,DOGEUSDT,0.26808,,,0.021671882925050744
2025-02-03 00:00:00+00:00,DOGEUSDT,0.28485,0.007658144058678714,0.04860809938391494,0.029943311603875613
2025-02-04 00:00:00+00:00,DOGEUSDT,0.26345,0.03457033493063363,0.01549862879589087,0.029943311603875613
2025-02-05 00:00:00+00:00,DOGEUSDT,0.25619,0.04749223309138743,0.0153358340927027,0.0272102390034872
2025-02-06 00:00:00+00:00,DOGEUSDT,0.24789,0.04643234330324751,0.05231957009940719,0.026833578621327275
2025-02-07 00:00:00+00:00,DOGEUSDT,0.24651,0.045965587401598826,0.018959789832116814,0.025430789780645523
2025-02-08 00:00:00+00:00,DOGEUSDT,0.25288,0.037261712302250956,0.021371949999603776,0.026721090468879955
2025-02-09 00:00:00+00:00,DOGEUSDT,0.2489,0.04163883567918202,0.047485463132292204,0.02382755041542119
2025-02-10 00:00:00+00:00,DOGEUSDT,0.25542,0.04013574427520163,,0.020653537049423472
2025-02-11 00:00:00+00:00,DOGEUSDT,0.25305,0.040245800235103095,0.06060761352196704,0.02109356268868436
2025-02-12 00:00:00+00:00,DOGEUSDT,0.26418,0.03785578065829149,0.038554867099308845,0.023082606507575897
2025-02-13 00:00:00+00:00,DOGEUSDT,0.26245,0.03689199598916323,,0.022794645228174266
2025-02-14 00:00:00+00:00,DOGEUSDT,0.2718,0.03540935268740658,0.03517707398138153,0.022957315641361796
2025-02-15 00:00:00+00:00,DOGEUSDT,0.27174,0.03428753027634916,,0.022757034849623367
2025-02-16 00:00:00+00:00,DOGEUSDT,0.26555,0.03237394540303789,,0.022757034849623367
2025-02-17 00:00:00+00:00,DOGEUSDT,0.25819,0.031122373983564783,,0.019943510435365807
2025-02-18 00:00:00+00:00,DOGEUSDT,0.25137,0.029679064179902275,0.011324043895046028,0.01772197334329096
2025-02-19 00:00:00+00:00,DOGEUSDT,0.2548,0.02756656496182464,0.013992849414872765,0.017427340178373916
2025-02-20 00:00:00+00:00,DOGEUSDT,0.25474,0.02993578275559069,0.010024618965865578,0.01846140674287656
2025-02-21 00:00:00+00:00,DOGEUSDT,0.23966,0.03237197649364698,0.017266119103145842,0.02043556967329218
2025-02-22 00:00:00+00:00,DOGEUSDT,0.24656,0.03708138278976227,0.0232733340657226,0.02163702515448262
2025-02-23 00:00:00+00:00,DOGEUSDT,0.24285,0.05316841273672624,,0.02163702515448262
2025-02-24 00:00:00+00:00,DOGEUSDT,0.21043,0.028050099060799555,,0.01336559647565775
